,open,high,low,close,adjclose,volume,ticker
2016-07-11,520.0,520.0,479.95001220703125,509.6499938964844,479.7112731933594,3574.0,UNITEDTEA.NS
2016-07-12,514.0,514.0,490.0,498.1499938964844,468.8868713378906,1047.0,UNITEDTEA.NS
2016-07-13,496.0,496.1000061035156,470.0,477.75,449.6851806640625,2026.0,UNITEDTEA.NS
2016-07-14,489.95001220703125,500.0,452.29998779296875,494.6000061035156,465.5453796386719,2006.0,UNITEDTEA.NS
2016-07-15,490.0,490.0,480.0,483.95001220703125,455.52099609375,638.0,UNITEDTEA.NS
2016-07-18,466.0,539.9500122070312,466.0,490.1000061035156,461.3096618652344,2079.0,UNITEDTEA.NS
2016-07-19,462.0,510.0,462.0,486.79998779296875,458.2035217285156,322.0,UNITEDTEA.NS
2016-07-20,498.29998779296875,498.3500061035156,476.04998779296875,477.1499938964844,449.12042236328125,873.0,UNITEDTEA.NS
2016-07-21,509.95001220703125,509.95001220703125,480.1499938964844,481.54998779296875,453.26190185546875,174.0,UNITEDTEA.NS
2016-07-22,494.0,496.5,480.0,486.5,457.9212341308594,627.0,UNITEDTEA.NS
2016-07-25,494.0,494.0,470.0,473.20001220703125,445.4024353027344,2606.0,UNITEDTEA.NS
2016-07-26,474.95001220703125,479.0,470.0,473.0,445.2142639160156,550.0,UNITEDTEA.NS
2016-07-27,479.8999938964844,486.70001220703125,470.0,470.79998779296875,443.14337158203125,690.0,UNITEDTEA.NS
2016-07-28,472.04998779296875,477.3999938964844,450.0,456.29998779296875,429.4952697753906,1323.0,UNITEDTEA.NS
2016-07-29,473.3999938964844,475.0,460.0,474.3999938964844,446.531982421875,659.0,UNITEDTEA.NS
2016-08-01,470.04998779296875,479.5,445.0,450.54998779296875,424.0830078125,1580.0,UNITEDTEA.NS
2016-08-02,448.04998779296875,470.0,448.0,450.0,423.5653381347656,1529.0,UNITEDTEA.NS
2016-08-03,447.0,466.95001220703125,447.0,449.1000061035156,422.71826171875,597.0,UNITEDTEA.NS
2016-08-04,449.20001220703125,451.0,449.1000061035156,451.0,424.5066223144531,15.0,UNITEDTEA.NS
2016-08-05,451.0,463.8500061035156,446.0,448.1000061035156,421.7768859863281,574.0,UNITEDTEA.NS
2016-08-08,446.0,460.0,446.0,450.0,423.5653381347656,85.0,UNITEDTEA.NS
2016-08-09,448.0,471.0,448.0,461.45001220703125,434.3426818847656,321.0,UNITEDTEA.NS
2016-08-10,446.0,462.0,440.0,442.75,416.7412109375,299.0,UNITEDTEA.NS
2016-08-11,442.04998779296875,465.0,442.04998779296875,462.8500061035156,435.66046142578125,115.0,UNITEDTEA.NS
2016-08-12,471.95001220703125,472.0,471.0,471.0,443.3316650390625,14.0,UNITEDTEA.NS
2016-08-16,470.0,484.0,385.0,399.8500061035156,376.3613586425781,5535.0,UNITEDTEA.NS
2016-08-17,388.29998779296875,419.95001220703125,388.29998779296875,401.45001220703125,377.8673095703125,2891.0,UNITEDTEA.NS
2016-08-18,395.0,405.8500061035156,391.0,392.1499938964844,369.1136474609375,1105.0,UNITEDTEA.NS
2016-08-19,394.0,409.3999938964844,390.25,408.3999938964844,384.4090576171875,397.0,UNITEDTEA.NS
2016-08-22,405.0,405.0,398.20001220703125,399.8999938964844,376.40838623046875,521.0,UNITEDTEA.NS
2016-08-23,399.3500061035156,408.0,396.04998779296875,404.0,380.2675476074219,233.0,UNITEDTEA.NS
2016-08-24,407.95001220703125,415.79998779296875,403.95001220703125,413.5,389.2095031738281,533.0,UNITEDTEA.NS
2016-08-25,405.0,405.0,398.1000061035156,400.3500061035156,376.8319396972656,105.0,UNITEDTEA.NS
2016-08-26,419.95001220703125,420.0,402.0,402.0,378.3850402832031,1419.0,UNITEDTEA.NS
2016-08-29,392.20001220703125,415.95001220703125,392.1499938964844,405.20001220703125,381.3970031738281,1722.0,UNITEDTEA.NS
2016-08-30,411.95001220703125,411.95001220703125,394.0,395.04998779296875,371.84320068359375,374.0,UNITEDTEA.NS
2016-08-31,392.1000061035156,412.5,392.1000061035156,410.0,385.9150085449219,134.0,UNITEDTEA.NS
2016-09-01,417.29998779296875,417.29998779296875,391.20001220703125,392.70001220703125,369.6313781738281,1035.0,UNITEDTEA.NS
2016-09-02,415.0,415.0,403.1000061035156,403.1000061035156,379.4203796386719,70.0,UNITEDTEA.NS
2016-09-06,407.95001220703125,408.0,393.3500061035156,398.45001220703125,375.0435485839844,602.0,UNITEDTEA.NS
2016-09-07,394.20001220703125,405.0,394.20001220703125,404.95001220703125,381.1617736816406,582.0,UNITEDTEA.NS
2016-09-08,389.29998779296875,405.20001220703125,371.29998779296875,386.29998779296875,363.6072998046875,1140.0,UNITEDTEA.NS
2016-09-09,395.95001220703125,397.0,387.0,387.0,364.26617431640625,210.0,UNITEDTEA.NS
2016-09-12,393.20001220703125,393.20001220703125,362.29998779296875,392.0,368.97247314453125,318.0,UNITEDTEA.NS
2016-09-14,385.5,399.25,383.1000061035156,383.25,360.73638916015625,234.0,UNITEDTEA.NS
2016-09-15,381.25,396.0,381.20001220703125,384.29998779296875,361.7248229980469,107.0,UNITEDTEA.NS
2016-09-16,398.0,398.0,385.0,387.29998779296875,364.54852294921875,575.0,UNITEDTEA.NS
2016-09-19,393.25,393.25,383.0,383.0,360.5011901855469,280.0,UNITEDTEA.NS
2016-09-20,383.04998779296875,389.0,378.1000061035156,382.3999938964844,359.9363708496094,772.0,UNITEDTEA.NS
2016-09-21,393.0,393.0,341.0,371.20001220703125,349.3943786621094,1100.0,UNITEDTEA.NS
2016-09-22,379.29998779296875,379.29998779296875,357.3999938964844,369.3500061035156,347.65301513671875,248.0,UNITEDTEA.NS
2016-09-23,368.25,390.0,361.3999938964844,379.45001220703125,357.15972900390625,1360.0,UNITEDTEA.NS
2016-09-26,384.3500061035156,384.3500061035156,367.0,372.6499938964844,350.7591247558594,295.0,UNITEDTEA.NS
2016-09-27,367.0,374.95001220703125,364.0,367.29998779296875,345.723388671875,852.0,UNITEDTEA.NS
2016-09-28,392.0,392.0,365.0,375.95001220703125,353.8652648925781,415.0,UNITEDTEA.NS
2016-09-29,384.95001220703125,384.95001220703125,358.0,358.79998779296875,337.72271728515625,660.0,UNITEDTEA.NS
2016-09-30,369.45001220703125,369.45001220703125,337.3999938964844,343.8500061035156,323.6509704589844,553.0,UNITEDTEA.NS
2016-10-03,355.04998779296875,410.0,352.0,376.04998779296875,353.95941162109375,1500.0,UNITEDTEA.NS
2016-10-04,412.0,412.0,360.0,366.6000061035156,345.0645446777344,174.0,UNITEDTEA.NS
2016-10-05,388.95001220703125,390.0,376.5,385.3999938964844,362.76019287109375,327.0,UNITEDTEA.NS
2016-10-06,370.04998779296875,384.79998779296875,362.0,369.1499938964844,347.46478271484375,476.0,UNITEDTEA.NS
2016-10-07,380.0,394.95001220703125,367.5,377.5,355.3242492675781,437.0,UNITEDTEA.NS
2016-10-10,380.0,380.0,378.0,378.0,355.7948913574219,103.0,UNITEDTEA.NS
2016-10-13,399.95001220703125,399.95001220703125,342.0,366.8999938964844,345.3468933105469,1258.0,UNITEDTEA.NS
2016-10-14,370.0,380.0,370.0,374.45001220703125,352.4533996582031,366.0,UNITEDTEA.NS
2016-10-17,375.0,380.0,375.0,380.0,357.67742919921875,1199.0,UNITEDTEA.NS
2016-10-18,367.20001220703125,392.95001220703125,367.20001220703125,377.0,354.8535461425781,280.0,UNITEDTEA.NS
2016-10-19,377.0,377.0,370.04998779296875,374.04998779296875,352.0769348144531,55.0,UNITEDTEA.NS
2016-10-20,368.04998779296875,389.0,360.0,366.1499938964844,344.6410217285156,377.0,UNITEDTEA.NS
2016-10-21,362.6499938964844,384.8999938964844,362.54998779296875,382.45001220703125,359.9835510253906,141.0,UNITEDTEA.NS
2016-10-24,370.5,371.0,370.0,370.3500061035156,348.59429931640625,64.0,UNITEDTEA.NS
2016-10-25,347.5,378.95001220703125,347.5,375.0,352.97113037109375,460.0,UNITEDTEA.NS
2016-10-26,378.0,378.95001220703125,356.5,376.25,354.147705078125,356.0,UNITEDTEA.NS
2016-10-27,376.25,379.95001220703125,353.29998779296875,362.5,341.2054138183594,509.0,UNITEDTEA.NS
2016-10-28,378.20001220703125,378.20001220703125,370.1000061035156,375.0,352.97113037109375,20.0,UNITEDTEA.NS
2016-11-01,379.3999938964844,379.3999938964844,366.0,366.25,344.7350769042969,145.0,UNITEDTEA.NS
2016-11-02,367.0,373.0,367.0,373.0,351.0885925292969,253.0,UNITEDTEA.NS
2016-11-03,370.0,370.0,362.5,362.5,341.2054138183594,129.0,UNITEDTEA.NS
2016-11-04,377.29998779296875,399.0,348.3999938964844,376.3999938964844,354.2888488769531,809.0,UNITEDTEA.NS
2016-11-07,360.95001220703125,375.04998779296875,360.95001220703125,374.8999938964844,352.8769836425781,103.0,UNITEDTEA.NS
2016-11-08,360.0,369.75,356.1499938964844,357.0,336.0284118652344,830.0,UNITEDTEA.NS
2016-11-09,345.3999938964844,384.0,345.3999938964844,351.0,330.3809509277344,559.0,UNITEDTEA.NS
2016-11-10,352.04998779296875,365.0,350.0,357.8999938964844,336.8756103515625,1381.0,UNITEDTEA.NS
2016-11-11,355.1499938964844,355.1499938964844,300.0,309.25,291.08349609375,11385.0,UNITEDTEA.NS
2016-11-15,311.1000061035156,319.5,290.0,297.04998779296875,279.6001281738281,1002.0,UNITEDTEA.NS
2016-11-16,314.0,314.0,290.0,294.1499938964844,276.8705139160156,916.0,UNITEDTEA.NS
2016-11-17,298.70001220703125,312.95001220703125,287.0,301.8999938964844,284.165283203125,645.0,UNITEDTEA.NS
2016-11-18,309.0,314.8999938964844,287.5,309.04998779296875,290.895263671875,1310.0,UNITEDTEA.NS
2016-11-21,301.1000061035156,310.0,282.29998779296875,297.1499938964844,279.6943054199219,574.0,UNITEDTEA.NS
2016-11-22,286.5,307.0,281.0,282.70001220703125,266.0931396484375,894.0,UNITEDTEA.NS
2016-11-23,297.0,299.0,286.1000061035156,288.25,271.3171081542969,481.0,UNITEDTEA.NS
2016-11-24,283.04998779296875,305.0,283.04998779296875,296.6000061035156,279.1766052246094,3398.0,UNITEDTEA.NS
2016-11-25,297.3999938964844,313.6499938964844,297.3999938964844,313.6499938964844,295.22503662109375,489.0,UNITEDTEA.NS
2016-11-28,304.04998779296875,313.5,304.04998779296875,312.5,294.1425476074219,398.0,UNITEDTEA.NS
2016-11-29,312.5,321.0,303.29998779296875,320.1000061035156,301.2961120605469,326.0,UNITEDTEA.NS
2016-11-30,308.0,318.0,308.0,312.3500061035156,294.0013732910156,669.0,UNITEDTEA.NS
2016-12-01,312.3500061035156,314.0,295.0,302.29998779296875,284.5417785644531,386.0,UNITEDTEA.NS
2016-12-02,306.8999938964844,310.0,300.0,310.0,291.78948974609375,230.0,UNITEDTEA.NS
2016-12-05,304.0,304.95001220703125,300.0,300.0,282.3769226074219,811.0,UNITEDTEA.NS
2016-12-06,300.0,300.0,297.79998779296875,297.79998779296875,280.3061218261719,71.0,UNITEDTEA.NS
2016-12-07,300.0,320.0,299.95001220703125,313.95001220703125,295.5074462890625,82.0,UNITEDTEA.NS
2016-12-08,319.0,329.0,319.0,325.1000061035156,306.0024108886719,909.0,UNITEDTEA.NS
2016-12-09,320.0,336.45001220703125,320.0,323.25,304.2610778808594,724.0,UNITEDTEA.NS
2016-12-12,330.0,346.3500061035156,312.0,333.5,313.9089660644531,619.0,UNITEDTEA.NS
2016-12-13,305.0,344.8999938964844,305.0,343.1000061035156,322.9450378417969,106.0,UNITEDTEA.NS
2016-12-14,343.1000061035156,343.1000061035156,343.1000061035156,343.1000061035156,322.9450378417969,0.0,UNITEDTEA.NS
2016-12-15,301.04998779296875,349.3500061035156,301.04998779296875,345.1000061035156,324.82757568359375,713.0,UNITEDTEA.NS
2016-12-16,332.0,349.0,315.0,319.25,300.4960632324219,941.0,UNITEDTEA.NS
2016-12-19,320.0,325.0,316.20001220703125,320.6499938964844,301.8138122558594,1089.0,UNITEDTEA.NS
2016-12-20,322.0,322.0,315.0,315.0,296.4957275390625,56.0,UNITEDTEA.NS
2016-12-21,320.0,339.75,320.0,320.3999938964844,301.5785217285156,354.0,UNITEDTEA.NS
2016-12-22,323.70001220703125,323.70001220703125,318.8999938964844,321.79998779296875,302.8962097167969,154.0,UNITEDTEA.NS
2016-12-23,322.0,344.0,322.0,334.0,314.3795471191406,31.0,UNITEDTEA.NS
2016-12-26,302.04998779296875,339.0,302.04998779296875,337.45001220703125,317.626953125,246.0,UNITEDTEA.NS
2016-12-27,312.0,319.8999938964844,305.1000061035156,312.6499938964844,294.2838134765625,370.0,UNITEDTEA.NS
2016-12-28,319.0,338.25,290.0,300.1000061035156,282.4709777832031,1913.0,UNITEDTEA.NS
2016-12-29,300.0,314.0,290.0,296.04998779296875,278.65887451171875,2197.0,UNITEDTEA.NS
2016-12-30,309.0,309.0,287.5,308.0,289.90692138671875,306.0,UNITEDTEA.NS
2017-01-02,305.0,309.8500061035156,300.3999938964844,303.1499938964844,285.3418273925781,743.0,UNITEDTEA.NS
2017-01-03,301.70001220703125,312.5,297.04998779296875,308.5,290.3775634765625,151.0,UNITEDTEA.NS
2017-01-04,310.0,310.0,300.0,301.79998779296875,284.07110595703125,300.0,UNITEDTEA.NS
2017-01-05,314.8999938964844,322.0,307.1000061035156,319.0,300.2607421875,587.0,UNITEDTEA.NS
2017-01-06,319.0,325.0,300.0,316.45001220703125,297.86065673828125,4230.0,UNITEDTEA.NS
2017-01-09,305.04998779296875,318.0,305.04998779296875,313.25,294.8485412597656,128.0,UNITEDTEA.NS
2017-01-10,310.0,327.0,310.0,323.0,304.0257873535156,169.0,UNITEDTEA.NS
2017-01-11,323.0,330.0,323.0,330.0,310.6146240234375,148.0,UNITEDTEA.NS
2017-01-12,333.0,340.0,329.04998779296875,337.45001220703125,317.626953125,383.0,UNITEDTEA.NS
2017-01-13,340.0,340.0,334.0,336.45001220703125,316.6856689453125,92.0,UNITEDTEA.NS
2017-01-16,317.29998779296875,334.95001220703125,306.0,316.3999938964844,297.8134765625,854.0,UNITEDTEA.NS
2017-01-17,327.0,335.0,318.0,332.3500061035156,312.8265380859375,796.0,UNITEDTEA.NS
2017-01-18,322.0,326.6499938964844,300.0,303.95001220703125,286.0948791503906,14818.0,UNITEDTEA.NS
2017-01-19,305.0,314.20001220703125,298.1000061035156,307.0,288.9657287597656,18695.0,UNITEDTEA.NS
2017-01-20,303.70001220703125,304.0,295.0,299.1499938964844,281.5767822265625,7304.0,UNITEDTEA.NS
2017-01-23,305.0,308.5,305.0,305.54998779296875,287.6008605957031,1839.0,UNITEDTEA.NS
2017-01-24,305.5,309.0,301.70001220703125,307.3500061035156,289.295166015625,907.0,UNITEDTEA.NS
2017-01-25,310.1000061035156,313.5,306.5,312.1000061035156,293.7661437988281,529.0,UNITEDTEA.NS
2017-01-27,306.5,312.5,306.20001220703125,306.20001220703125,288.21270751953125,135.0,UNITEDTEA.NS
2017-01-30,311.1000061035156,314.0,306.1000061035156,306.1000061035156,288.1185302734375,364.0,UNITEDTEA.NS
2017-01-31,306.29998779296875,315.0,303.75,310.45001220703125,292.2129821777344,541.0,UNITEDTEA.NS
2017-02-01,310.0,310.1000061035156,305.0,307.1499938964844,289.1068420410156,1743.0,UNITEDTEA.NS
2017-02-02,310.0,324.0,310.0,313.04998779296875,294.6601867675781,2530.0,UNITEDTEA.NS
2017-02-03,322.0,322.0,305.0,310.79998779296875,292.54248046875,1561.0,UNITEDTEA.NS
2017-02-06,309.8999938964844,314.8999938964844,280.70001220703125,297.95001220703125,280.44732666015625,3311.0,UNITEDTEA.NS
2017-02-07,300.8999938964844,317.75,299.0,315.0,296.4957275390625,2115.0,UNITEDTEA.NS
2017-02-08,308.0,330.0,308.0,326.1000061035156,306.9436950683594,3146.0,UNITEDTEA.NS
2017-02-09,323.0,327.79998779296875,323.0,325.0,305.9082946777344,1769.0,UNITEDTEA.NS
2017-02-10,323.1000061035156,335.8999938964844,323.1000061035156,332.6499938964844,313.10888671875,2236.0,UNITEDTEA.NS
2017-02-13,350.0,380.0,320.0,347.6000061035156,327.1806945800781,7619.0,UNITEDTEA.NS
2017-02-14,340.0,344.0,303.25,314.25,295.7898254394531,7779.0,UNITEDTEA.NS
2017-02-15,328.0,328.0,316.1000061035156,317.45001220703125,298.8017883300781,789.0,UNITEDTEA.NS
2017-02-16,313.29998779296875,316.0,313.29998779296875,316.0,297.43695068359375,2.0,UNITEDTEA.NS
2017-02-17,323.0,323.0,316.54998779296875,318.6000061035156,299.88421630859375,164.0,UNITEDTEA.NS
2017-02-20,318.0,340.0,318.0,332.0,312.4970703125,1742.0,UNITEDTEA.NS
2017-02-21,324.1499938964844,334.95001220703125,324.1499938964844,325.3999938964844,306.28472900390625,535.0,UNITEDTEA.NS
2017-02-22,319.0,329.8999938964844,315.5,322.3999938964844,303.4610290527344,248.0,UNITEDTEA.NS
2017-02-23,315.54998779296875,321.0,315.5,318.54998779296875,299.8372497558594,215.0,UNITEDTEA.NS
2017-02-27,325.0,348.54998779296875,311.04998779296875,319.54998779296875,300.77838134765625,1412.0,UNITEDTEA.NS
2017-02-28,332.0,333.25,320.54998779296875,323.95001220703125,304.91998291015625,600.0,UNITEDTEA.NS
2017-03-01,327.95001220703125,330.0,321.20001220703125,326.8999938964844,307.6966247558594,1586.0,UNITEDTEA.NS
2017-03-02,320.04998779296875,334.79998779296875,320.04998779296875,332.45001220703125,312.9206848144531,1945.0,UNITEDTEA.NS
2017-03-03,334.0,334.0,328.0,330.0,310.6146240234375,600.0,UNITEDTEA.NS
2017-03-06,327.0,355.0,326.95001220703125,348.0,327.5571594238281,765.0,UNITEDTEA.NS
2017-03-07,329.3500061035156,344.95001220703125,329.3500061035156,340.0,320.0271301269531,464.0,UNITEDTEA.NS
2017-03-08,340.0,370.0,340.0,363.75,342.3820495605469,4429.0,UNITEDTEA.NS
2017-03-09,361.0,362.0,346.1000061035156,355.0,334.1459655761719,1118.0,UNITEDTEA.NS
2017-03-10,355.3999938964844,359.0,355.0,359.0,337.9110412597656,930.0,UNITEDTEA.NS
2017-03-14,359.0,364.3999938964844,357.5,360.8999938964844,339.6993713378906,428.0,UNITEDTEA.NS
2017-03-15,369.3500061035156,373.0,360.5,368.54998779296875,346.8999328613281,253.0,UNITEDTEA.NS
2017-03-16,367.95001220703125,368.0,358.0,359.1000061035156,338.005126953125,58.0,UNITEDTEA.NS
2017-03-17,355.04998779296875,362.0,350.0,361.70001220703125,340.452392578125,565.0,UNITEDTEA.NS
2017-03-20,360.95001220703125,365.0,360.95001220703125,362.04998779296875,340.78179931640625,334.0,UNITEDTEA.NS
2017-03-21,361.5,369.0,361.5,365.0,343.5585632324219,222.0,UNITEDTEA.NS
2017-03-22,358.5,388.6499938964844,358.5,380.6000061035156,358.24212646484375,1839.0,UNITEDTEA.NS
2017-03-23,375.0,380.0,365.0,365.1000061035156,343.6526794433594,890.0,UNITEDTEA.NS
2017-03-24,383.95001220703125,383.95001220703125,361.3999938964844,368.1000061035156,346.4764099121094,341.0,UNITEDTEA.NS
2017-03-27,379.0,387.0,351.0,374.1499938964844,352.17108154296875,88.0,UNITEDTEA.NS
2017-03-28,375.0,375.0,366.6000061035156,370.0,348.26483154296875,398.0,UNITEDTEA.NS
2017-03-29,370.3999938964844,379.0,361.0,364.95001220703125,343.5115051269531,2259.0,UNITEDTEA.NS
2017-03-30,364.0,372.79998779296875,360.0,362.29998779296875,341.9541015625,552.0,UNITEDTEA.NS
2017-03-31,362.3999938964844,368.75,362.3999938964844,363.0,342.6148681640625,4.0,UNITEDTEA.NS
2017-04-03,360.3999938964844,374.95001220703125,360.0,374.0,352.9970703125,347.0,UNITEDTEA.NS
2017-04-05,371.5,386.0,367.0,373.3999938964844,352.4307556152344,1432.0,UNITEDTEA.NS
2017-04-06,361.04998779296875,384.0,361.04998779296875,375.0,353.94097900390625,2862.0,UNITEDTEA.NS
2017-04-07,370.0,379.0,370.0,372.1000061035156,351.20379638671875,49.0,UNITEDTEA.NS
2017-04-10,352.6000061035156,378.8999938964844,352.6000061035156,375.0,353.94097900390625,383.0,UNITEDTEA.NS
2017-04-11,374.95001220703125,385.0,374.95001220703125,381.5,360.07586669921875,216.0,UNITEDTEA.NS
2017-04-12,377.04998779296875,384.0,366.3999938964844,379.3500061035156,358.046630859375,156.0,UNITEDTEA.NS
2017-04-13,375.0,396.0,370.0,389.6000061035156,367.72100830078125,1756.0,UNITEDTEA.NS
2017-04-17,373.3500061035156,383.0,353.6000061035156,372.04998779296875,351.1566162109375,1508.0,UNITEDTEA.NS
2017-04-18,372.04998779296875,372.04998779296875,372.04998779296875,372.04998779296875,351.1566162109375,0.0,UNITEDTEA.NS
2017-04-19,382.95001220703125,383.0,360.0,365.20001220703125,344.6913146972656,309.0,UNITEDTEA.NS
2017-04-20,374.5,374.5,364.45001220703125,364.45001220703125,343.9833984375,11.0,UNITEDTEA.NS
2017-04-21,364.45001220703125,365.25,361.0,362.95001220703125,342.5676574707031,245.0,UNITEDTEA.NS
2017-04-24,379.29998779296875,379.29998779296875,352.1499938964844,373.70001220703125,352.7138977050781,82.0,UNITEDTEA.NS
2017-04-25,376.1499938964844,376.20001220703125,369.0,371.0,350.1654968261719,51.0,UNITEDTEA.NS
2017-04-26,369.0,369.0,351.6000061035156,354.45001220703125,334.5450134277344,266.0,UNITEDTEA.NS
2017-04-27,361.0,371.0,361.0,371.0,350.1654968261719,102.0,UNITEDTEA.NS
2017-04-28,368.95001220703125,383.95001220703125,368.95001220703125,378.04998779296875,356.81964111328125,1080.0,UNITEDTEA.NS
2017-05-02,378.8999938964844,378.8999938964844,361.04998779296875,368.6000061035156,347.9003601074219,103.0,UNITEDTEA.NS
2017-05-03,362.54998779296875,368.95001220703125,347.0,367.8999938964844,347.2396545410156,655.0,UNITEDTEA.NS
2017-05-04,362.54998779296875,380.0,360.0,369.8999938964844,349.1273498535156,757.0,UNITEDTEA.NS
2017-05-05,379.3500061035156,379.3500061035156,356.6000061035156,357.5,337.4237060546875,1158.0,UNITEDTEA.NS
2017-05-08,357.0,378.0,348.1499938964844,358.04998779296875,337.9427490234375,433.0,UNITEDTEA.NS
2017-05-09,363.95001220703125,366.95001220703125,354.45001220703125,360.8999938964844,340.6327209472656,509.0,UNITEDTEA.NS
2017-05-10,360.1000061035156,365.04998779296875,360.0,360.6499938964844,340.3967590332031,131.0,UNITEDTEA.NS
2017-05-11,362.6000061035156,376.20001220703125,362.54998779296875,368.25,347.57000732421875,129.0,UNITEDTEA.NS
2017-05-12,371.8500061035156,373.0,366.04998779296875,366.20001220703125,345.6351318359375,131.0,UNITEDTEA.NS
2017-05-15,366.25,366.25,349.5,356.25,336.2438659667969,511.0,UNITEDTEA.NS
2017-05-16,367.3999938964844,367.95001220703125,360.0,367.95001220703125,347.2868347167969,3.0,UNITEDTEA.NS
2017-05-17,365.0,374.3999938964844,361.04998779296875,365.0,344.5025329589844,208.0,UNITEDTEA.NS
2017-05-18,355.0,355.0,340.0,341.45001220703125,322.2751159667969,1361.0,UNITEDTEA.NS
2017-05-19,344.3999938964844,360.0,318.1000061035156,331.25,312.6478576660156,1694.0,UNITEDTEA.NS
2017-05-22,344.29998779296875,344.29998779296875,333.0,338.8500061035156,319.821044921875,204.0,UNITEDTEA.NS
2017-05-23,338.75,338.75,325.5,325.70001220703125,307.40948486328125,144.0,UNITEDTEA.NS
2017-05-24,325.5,334.0,311.29998779296875,319.3500061035156,301.4161071777344,350.0,UNITEDTEA.NS
2017-05-25,321.54998779296875,327.3999938964844,305.04998779296875,313.04998779296875,295.4698791503906,372.0,UNITEDTEA.NS
2017-05-26,320.3500061035156,324.3999938964844,311.0,314.0,296.36651611328125,612.0,UNITEDTEA.NS
2017-05-29,318.0,330.0,312.5,313.75,296.130615234375,214.0,UNITEDTEA.NS
2017-05-30,320.0,326.8500061035156,316.04998779296875,317.54998779296875,299.71710205078125,107.0,UNITEDTEA.NS
2017-05-31,320.0,326.8999938964844,313.04998779296875,321.6499938964844,303.58697509765625,357.0,UNITEDTEA.NS
2017-06-01,322.0,327.8999938964844,276.6000061035156,308.45001220703125,291.12823486328125,2189.0,UNITEDTEA.NS
2017-06-02,310.0,316.5,302.1000061035156,316.5,298.7261047363281,391.0,UNITEDTEA.NS
2017-06-05,311.5,320.0,311.5,319.8999938964844,301.93524169921875,126.0,UNITEDTEA.NS
2017-06-06,312.04998779296875,319.95001220703125,305.3999938964844,316.79998779296875,299.00921630859375,495.0,UNITEDTEA.NS
2017-06-07,318.3500061035156,318.3500061035156,308.04998779296875,310.1000061035156,292.685546875,420.0,UNITEDTEA.NS
2017-06-08,319.95001220703125,319.95001220703125,308.04998779296875,312.20001220703125,294.66766357421875,73.0,UNITEDTEA.NS
2017-06-09,310.0,318.8999938964844,310.0,318.6499938964844,300.7554626464844,631.0,UNITEDTEA.NS
2017-06-12,320.0,320.0,307.0,309.20001220703125,291.83612060546875,1173.0,UNITEDTEA.NS
2017-06-13,319.6499938964844,319.6499938964844,310.8999938964844,318.1499938964844,300.2835693359375,32.0,UNITEDTEA.NS
2017-06-14,317.8500061035156,317.8500061035156,310.0,317.5,299.66998291015625,23.0,UNITEDTEA.NS
2017-06-15,317.3500061035156,317.3500061035156,308.1000061035156,310.0,292.5912170410156,581.0,UNITEDTEA.NS
2017-06-16,320.0,320.0,305.0,308.95001220703125,291.60015869140625,996.0,UNITEDTEA.NS
2017-06-19,310.95001220703125,315.0,308.54998779296875,314.8999938964844,297.21600341796875,443.0,UNITEDTEA.NS
2017-06-20,316.75,317.75,311.0,312.3999938964844,294.8563537597656,37.0,UNITEDTEA.NS
2017-06-21,315.0,319.95001220703125,315.0,319.75,301.79364013671875,39.0,UNITEDTEA.NS
2017-06-22,319.04998779296875,319.04998779296875,308.0,310.6000061035156,293.1575012207031,57.0,UNITEDTEA.NS
2017-06-23,310.75,310.75,308.5,308.54998779296875,291.2225646972656,145.0,UNITEDTEA.NS
2017-06-27,309.95001220703125,310.0,308.0,310.0,292.5912170410156,16.0,UNITEDTEA.NS
2017-06-28,301.04998779296875,309.95001220703125,301.0,305.8999938964844,288.72137451171875,311.0,UNITEDTEA.NS
2017-06-29,314.0,314.0,307.95001220703125,314.0,296.36651611328125,15.0,UNITEDTEA.NS
2017-06-30,305.0,310.20001220703125,292.6000061035156,303.54998779296875,286.5033874511719,215.0,UNITEDTEA.NS
2017-07-03,298.5,316.3999938964844,298.5,310.45001220703125,293.0158386230469,304.0,UNITEDTEA.NS
2017-07-04,310.29998779296875,319.0,302.04998779296875,308.6000061035156,291.269775390625,634.0,UNITEDTEA.NS
2017-07-05,316.95001220703125,317.0,301.6000061035156,308.79998779296875,291.4585266113281,128.0,UNITEDTEA.NS
2017-07-06,302.54998779296875,317.75,301.0,304.04998779296875,286.9753112792969,1345.0,UNITEDTEA.NS
2017-07-07,305.0,319.8999938964844,305.0,312.3500061035156,294.8092346191406,1948.0,UNITEDTEA.NS
2017-07-10,319.0,319.0,319.0,319.0,301.08575439453125,29.0,UNITEDTEA.NS
2017-07-11,306.1000061035156,318.79998779296875,306.04998779296875,313.6000061035156,295.989013671875,381.0,UNITEDTEA.NS
2017-07-12,307.29998779296875,320.0,307.29998779296875,318.04998779296875,300.1890869140625,2271.0,UNITEDTEA.NS
2017-07-13,310.6000061035156,320.0,307.0,308.70001220703125,291.3641662597656,3448.0,UNITEDTEA.NS
2017-07-14,310.0,311.79998779296875,305.04998779296875,307.79998779296875,290.5147705078125,180.0,UNITEDTEA.NS
2017-07-17,315.75,315.95001220703125,310.04998779296875,315.54998779296875,297.8294677734375,450.0,UNITEDTEA.NS
2017-07-18,317.75,317.75,307.3999938964844,309.54998779296875,292.16644287109375,1294.0,UNITEDTEA.NS
